time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-29T18:07:31.086Z,37.1334,44.9028,10,4.9,mb,,63,1.567,1.11,us,us60007jb3,2020-04-18T22:09:53.040Z,"20 km WNW of Oshnav?yeh, Iran",earthquake,5.7,1.9,0.056,100,reviewed,us,us
2020-01-29T13:36:59.488Z,35.1747,27.891,10,4.8,mb,,60,0.702,0.87,us,us60007j2q,2020-04-18T22:09:52.040Z,"71 km ESE of Karpathos, Greece",earthquake,6.9,1.9,0.067,68,reviewed,us,us
2020-01-29T05:10:21.732Z,35.2003,27.953,10,4.3,mb,,103,1.02,1.26,us,us60007it1,2020-04-18T22:09:51.040Z,"75 km ESE of Karpathos, Greece",earthquake,3.8,1.9,0.094,32,reviewed,us,us
2020-01-29T05:02:46.888Z,33.6467,45.7389,10,4.4,mb,,99,1.466,0.58,us,us60007isz,2020-04-18T22:09:51.040Z,"20 km ESE of Mandal?, Iraq",earthquake,9.2,1.9,0.1,29,reviewed,us,us
2020-01-29T02:43:12.076Z,35.1592,27.9618,10,4.3,mb,,52,1.06,1.13,us,us60007iqg,2020-04-18T22:09:51.040Z,"78 km ESE of Karpathos, Greece",earthquake,4.6,1.9,0.092,33,reviewed,us,us
2020-01-28T21:44:57.993Z,35.1301,27.894,10,4.5,mb,,52,1.096,0.7,us,us60007ii1,2020-04-11T18:21:04.040Z,"74 km SE of Karpathos, Greece",earthquake,6.3,1.9,0.07,60,reviewed,us,us
2020-01-28T20:37:20.625Z,33.8191,45.7813,10,4.9,mb,,49,2.175,0.69,us,us60007ig7,2020-04-11T18:21:03.040Z,"22 km ENE of Mandal?, Iraq",earthquake,6.8,1.8,0.055,104,reviewed,us,us
2020-01-28T20:10:26.717Z,39.0341,27.8801,10,4.1,mb,,24,0.605,1.06,us,us60007if5,2020-04-11T18:21:03.040Z,"13 km NNE of Akhisar, Turkey",earthquake,2.5,1.9,0.197,8,reviewed,us,us
2020-01-28T16:13:13.703Z,35.2972,27.952,10,4.5,mb,,181,4.421,0.61,us,us70007k4y,2020-04-11T18:21:18.040Z,"71 km ESE of Karpathos, Greece",earthquake,5.5,1.9,0.124,23,reviewed,us,us
2020-01-28T16:12:41.207Z,35.2236,27.8475,10,4.5,mb,,52,0.647,0.88,us,us60007i7x,2020-04-11T18:21:02.040Z,"65 km ESE of Karpathos, Greece",earthquake,5.4,1.8,0.089,40,reviewed,us,us
2020-01-28T16:09:11.967Z,35.2021,27.9766,10,4.2,mb,,51,0.75,1.25,us,us60007i7v,2020-04-11T18:21:02.040Z,"77 km ESE of Karpathos, Greece",earthquake,4.5,1.9,0.141,15,reviewed,us,us
2020-01-28T15:38:34.436Z,35.2183,27.8918,10,5.5,mww,,37,0.681,0.65,us,us60007i7j,2022-08-08T18:09:33.534Z,"69 km ESE of Karpathos, Greece",earthquake,5.2,1.7,0.052,35,reviewed,us,us
2020-01-28T14:53:51.869Z,39.0612,27.7841,10,4,mb,,74,0.83,0.63,us,us60007i71,2020-04-11T18:21:02.040Z,"11 km ESE of K?rka?aç, Turkey",earthquake,5.2,2,0.232,5,reviewed,us,us
2020-01-28T11:26:15.000Z,39.1061,27.875,10,5,mww,,20,0.533,0.8,us,us60007i49,2020-04-11T18:21:01.040Z,"Western Turkey",earthquake,4.5,1.8,0.065,23,reviewed,us,us
2020-01-28T06:52:03.674Z,33.6866,45.7193,10,4.8,mb,,52,1.426,0.79,us,us60007i09,2020-04-11T18:21:01.040Z,"16 km ESE of Mandal?, Iraq",earthquake,6.2,1.9,0.056,100,reviewed,us,us
2020-01-28T05:33:59.996Z,37.7582,20.86,10,4.2,mb,,125,1.026,1.12,us,us70007k3r,2020-04-11T18:21:16.040Z,"1 km W of Ambelókipoi, Greece",earthquake,5.6,1.9,0.199,7,reviewed,us,us
2020-01-27T16:12:02.215Z,38.3425,39.156,5,4.3,mb,,69,0.986,0.65,us,us60007hb1,2020-04-11T18:20:56.040Z,"11 km ENE of Do?anyol, Turkey",earthquake,4.1,1.9,0.119,20,reviewed,us,us
2020-01-27T02:23:29.735Z,34.1522,26.2265,10,3.8,mb,,157,1.579,1.26,us,us70007k1b,2020-04-11T18:21:15.040Z,"105 km SSE of Ierápetra, Greece",earthquake,7,1.9,0.147,12,reviewed,us,us
2020-01-26T21:01:40.147Z,42.9381,44.3096,10,4.2,mb,,73,1.298,0.74,us,us60007gpv,2020-04-11T18:20:53.040Z,"11 km N of Verkhniy Fiagdon, Russia",earthquake,5.5,1.9,0.141,14,reviewed,us,us
2020-01-26T16:11:44.568Z,34.3011,26.4877,10,4,mb,,210,1.36,0.58,us,us70007jy1,2020-04-11T18:21:14.040Z,"101 km SSE of Palekastro, Greece",earthquake,8.5,2,0.518,1,reviewed,us,us
2020-01-26T02:22:49.088Z,38.2467,38.7957,10,4.4,mb,,75,0.918,1.1,us,us60007g50,2020-04-11T18:20:51.040Z,"21 km WSW of Do?anyol, Turkey",earthquake,3.2,1.8,0.083,42,reviewed,us,us
2020-01-25T17:49:48.104Z,39.0461,27.8598,10,4,mb,,52,0.593,0.58,us,us60007ftc,2020-04-11T18:20:49.040Z,"14 km N of Akhisar, Turkey",earthquake,5.3,2,0.211,9,reviewed,us,us
2020-01-25T16:47:00.215Z,38.3906,39.177,10,4.4,mb,,103,0.961,0.93,us,us60007fsh,2020-04-11T18:20:49.040Z,"12 km WSW of Sivrice, Turkey",earthquake,4.4,1.9,0.105,26,reviewed,us,us
2020-01-25T16:44:02.845Z,38.3483,39.1488,10,4.3,mb,,105,0.978,1.3,us,us60007fsc,2020-04-11T18:20:49.040Z,"10 km ENE of Do?anyol, Turkey",earthquake,5,1.9,0.122,19,reviewed,us,us
2020-01-25T16:30:11.109Z,38.3615,39.1096,10,5.1,mww,,59,0.948,0.82,us,us60007fs4,2020-04-11T18:20:49.040Z,"8 km NE of Do?anyol, Turkey",earthquake,3.2,1.6,0.068,21,reviewed,us,us
2020-01-25T10:14:59.234Z,38.2019,38.7768,10,4.5,mb,,37,0.954,0.84,us,us60007flw,2020-04-11T18:20:48.040Z,"23 km NE of Sincik, Turkey",earthquake,3.2,1.8,0.068,63,reviewed,us,us
2020-01-25T09:39:35.636Z,38.2892,38.8341,10,4.3,mb,,108,0.892,1,us,us60007fl6,2020-04-11T18:20:48.040Z,"17 km W of Do?anyol, Turkey",earthquake,4.4,0.9,0.238,5,reviewed,us,us
2020-01-25T08:40:04.736Z,38.3409,39.2769,10,4.5,mb,,105,1.051,0.53,us,us60007fkb,2020-04-11T18:20:48.040Z,"11 km SSW of Sivrice, Turkey",earthquake,4.4,2,0.135,16,reviewed,us,us
2020-01-25T08:21:15.087Z,38.2318,38.7294,10,4.2,mb,,110,0.913,0.85,us,us70007j4f,2020-04-11T18:21:11.040Z,"23 km NNE of Sincik, Turkey",earthquake,4.2,1.9,0.199,7,reviewed,us,us
2020-01-25T06:07:34.323Z,38.3075,39.1257,3.5,4.4,mb,,107,0.998,0.73,us,us60007fh8,2020-04-11T18:20:48.040Z,"7 km E of Do?anyol, Turkey",earthquake,4.2,6.6,0.134,16,reviewed,us,us
2020-01-25T00:57:19.759Z,38.3425,39.1165,10,4,mb,,105,0.966,0.6,us,us60007fbb,2020-04-11T18:20:47.040Z,"8 km ENE of Do?anyol, Turkey",earthquake,3.9,1.9,0.164,10,reviewed,us,us
2020-01-25T00:48:52.588Z,38.4605,39.1847,10,4.2,mb,,103,0.916,0.75,us,us60007fb4,2020-04-11T18:20:47.040Z,"11 km W of Sivrice, Turkey",earthquake,3.9,1.9,0.108,24,reviewed,us,us
2020-01-24T22:01:36.172Z,38.3109,39.1169,10,4.1,mb,,107,0.991,0.79,us,us60007f5q,2020-04-11T18:20:46.040Z,"7 km E of Do?anyol, Turkey",earthquake,4.9,2,0.303,3,reviewed,us,us
2020-01-24T20:45:06.530Z,38.4257,39.1157,10,4.3,mb,,59,0.903,0.72,us,us60007f1t,2020-04-11T18:20:45.040Z,"14 km NNE of Do?anyol, Turkey",earthquake,4.4,1.9,0.099,29,reviewed,us,us
2020-01-24T20:42:13.333Z,38.3608,39.0961,10,4.2,mb,,69,0.942,0.99,us,us60007f1p,2020-04-11T18:20:45.040Z,"8 km NE of Do?anyol, Turkey",earthquake,4.5,1.9,0.153,15,reviewed,us,us
2020-01-24T19:49:40.150Z,38.4237,39.1443,10,4.3,mb,,73,0.919,0.93,us,us60007f0c,2020-04-11T18:20:45.040Z,"14 km W of Sivrice, Turkey",earthquake,3,1.9,0.085,39,reviewed,us,us
2020-01-24T19:03:08.896Z,38.2696,38.7109,10,4.4,mb,,92,0.872,0.74,us,us60007eym,2020-04-11T18:20:45.040Z,"27 km NNE of Sincik, Turkey",earthquake,2.2,1.9,0.064,74,reviewed,us,us
2020-01-24T19:00:32.593Z,38.5045,39.205,10,4.3,mb,,54,0.898,0.83,us,us60007pju,2020-04-11T18:21:11.040Z,"11 km NW of Sivrice, Turkey",earthquake,3,1.9,0.142,16,reviewed,us,us
2020-01-24T18:43:24.444Z,38.4263,39.0449,10,4.3,mb,,69,0.866,0.89,us,us60007exz,2020-04-11T18:20:45.040Z,"13 km N of Do?anyol, Turkey",earthquake,4.8,1.9,0.075,56,reviewed,us,us
2020-01-24T18:32:37.265Z,38.4178,39.0847,10,4.4,mb,,77,0.893,0.78,us,us60007exs,2020-04-11T18:20:45.040Z,"13 km NNE of Do?anyol, Turkey",earthquake,4.6,1.9,0.126,18,reviewed,us,us
2020-01-24T18:08:07.074Z,38.4264,39.1881,10,4.8,mb,,65,0.941,0.84,us,us60007f7j,2020-04-11T18:20:46.040Z,"10 km W of Sivrice, Turkey",earthquake,4.8,1.9,0.078,56,reviewed,us,us
2020-01-24T17:55:14.147Z,38.4312,39.0609,10,6.7,mww,,49,0.87,0.69,us,us60007ewc,2023-03-02T08:31:30.543Z,"13 km N of Do?anyol, Turkey",earthquake,5,1.8,0.043,51,reviewed,us,us
2020-01-23T03:54:12.928Z,40.163,33.2436,10,4.4,mwr,,30,0.454,0.77,us,us60007dgd,2020-04-11T18:20:39.040Z,"13 km ENE of Akyurt, Turkey",earthquake,5.4,1.9,0.08,15,reviewed,us,us
2020-01-23T03:42:47.518Z,40.1303,33.2642,10,4.4,mb,,52,0.446,0.96,us,us60007nhp,2020-04-11T18:21:09.040Z,"12 km WNW of Kalecik, Turkey",earthquake,2.5,2,0.269,4,reviewed,us,us
2020-01-23T00:45:23.458Z,39.0272,27.8372,5.51,4.2,mb,,37,0.612,0.7,us,us60007ddm,2020-04-11T18:20:39.040Z,"12 km N of Akhisar, Turkey",earthquake,5.5,7.4,0.216,6,reviewed,us,us
2020-01-22T20:17:39.525Z,39.0586,27.8534,10,4.1,mb,,24,0.581,0.97,us,us60007d4i,2020-04-11T18:20:38.040Z,"15 km N of Akhisar, Turkey",earthquake,5.4,1.9,0.145,13,reviewed,us,us
2020-01-22T19:22:16.298Z,39.0724,27.8389,5.6,5.6,mww,,18,0.567,0.66,us,us60007d2r,2022-03-10T05:01:41.040Z,"15 km ESE of K?rka?aç, Turkey",earthquake,4.1,3.1,0.057,30,reviewed,us,us
2020-01-20T02:50:42.881Z,29.0686,49.6725,10,4.2,mb,,81,6.67,0.92,us,us60007ld3,2020-04-08T19:40:06.040Z,"67 km WSW of Kh?rk, Iran",earthquake,9,1.9,0.11,23,reviewed,us,us
2020-01-19T07:19:57.182Z,34.4398,24.3593,55.36,4.3,mb,,208,0.952,0.91,us,us60007k6u,2020-04-08T19:40:05.040Z,"50 km SSE of Kastrí, Greece",earthquake,8.4,11.8,0.201,7,reviewed,us,us
2020-01-19T02:52:09.244Z,38.2582,20.7505,10,5.1,mww,,47,1.424,1,us,us60007aen,2020-04-08T19:39:38.040Z,"9 km E of Sámi, Greece",earthquake,4.9,1.8,0.048,41,reviewed,us,us
2020-01-18T21:46:14.437Z,26.9764,34.6634,10,4.4,mb,,82,2.695,0.91,us,us60007a9c,2020-06-28T21:37:06.187Z,"75 km E of Makadi Bay, Egypt",earthquake,5.8,1.7,0.092,34,reviewed,us,us
2020-01-18T01:28:43.918Z,40.9622,44.0131,10,3.9,mb,,66,0.779,0.38,us,us600079uw,2020-04-08T19:39:34.040Z,"15 km NNE of Shirak, Armenia",earthquake,3.7,2,0.209,6,reviewed,us,us
2020-01-17T17:47:37.749Z,37.6623,20.8452,18.14,4.3,mwr,,44,0.986,1.01,us,us600079c2,2020-04-08T19:39:33.040Z,"6 km SSE of Lithakiá, Greece",earthquake,5.3,3.7,0.083,14,reviewed,us,us
2020-01-13T14:32:32.277Z,32.0844,48.8383,10,4.1,mb,,237,3.989,0.41,us,us60007evk,2020-04-02T21:27:39.040Z,"3 km NNW of Sh?shtar, Iran",earthquake,14.7,2,0.185,8,reviewed,us,us
2020-01-12T02:50:34.913Z,31.5693,49.5237,10,4.1,mb,,136,4.758,0.79,us,us60007es9,2020-04-02T21:27:31.040Z,"32 km NNW of R?mhormoz, Iran",earthquake,8.1,1.9,0.175,9,reviewed,us,us
2020-01-11T23:47:56.160Z,37.7554,20.896,10,4.3,mb,,135,1.001,0.94,us,us70006yjx,2020-04-02T21:28:17.040Z,"2 km E of Ambelókipoi, Greece",earthquake,5.2,1.9,0.16,11,reviewed,us,us
2020-01-11T13:37:37.109Z,40.9289,28.2394,10,4.9,mb,,24,1.316,0.76,us,us70006ye3,2020-04-14T00:07:22.846Z,"16 km S of Silivri, Turkey",earthquake,5.5,1.9,0.047,140,reviewed,us,us
2020-01-09T10:51:58.348Z,34.5736,45.5067,4.49,4.9,mb,,51,0.569,0.8,us,us70006wvp,2020-04-02T21:27:57.040Z,"34 km WNW of Sarpol-e Z?ah?b, Iran",earthquake,5.1,4.8,0.084,44,reviewed,us,us
2020-01-06T22:55:52.404Z,37.5511,20.6836,10,4.7,mb,,52,1.056,1.04,us,us70006vgg,2020-03-21T17:13:40.040Z,"22 km SW of Lithakiá, Greece",earthquake,3.7,1.8,0.085,42,reviewed,us,us
2020-01-06T06:24:28.577Z,40.4327,53.0876,38.51,4.9,mb,,86,6.388,0.95,us,us70006v5v,2020-03-21T17:13:38.040Z,"46 km NNE of Türkmenba?y, Turkmenistan",earthquake,7.6,3.5,0.041,190,reviewed,us,us
2020-01-04T22:11:28.997Z,37.836,26.3875,10,4.2,mb,,31,1.831,0.9,us,us70006usw,2020-03-21T17:13:35.040Z,"25 km NNE of Agios Kirykos, Greece",earthquake,3.9,1.9,0.141,14,reviewed,us,us
2020-01-04T08:29:18.262Z,31.7534,49.9008,10,4.1,mb,,152,4.844,0.58,us,us700071q6,2020-03-21T17:13:50.040Z,"59 km NNE of R?mhormoz, Iran",earthquake,8.4,2,0.145,13,reviewed,us,us
2020-01-02T04:41:26.310Z,34.4939,24.5661,10,4.4,mb,,114,0.835,0.72,us,us70007146,2020-03-21T17:13:49.040Z,"58 km SE of Kastrí, Greece",earthquake,4.6,2,0.24,5,reviewed,us,us
2020-01-01T17:37:19.599Z,34.2543,25.0675,10,4.1,mb,,64,1.041,0.93,us,us700070te,2020-03-21T17:13:48.040Z,"83 km S of Pýrgos, Greece",earthquake,5.2,1.8,0.109,23,reviewed,us,us
2020-01-01T12:59:03.756Z,30.6259,51.6449,10,4.2,mb,,76,6.699,0.58,us,us70006t50,2020-03-21T17:13:31.040Z,"7 km SE of Yasuj, Iran",earthquake,4.5,1.9,0.098,29,reviewed,us,us
2019-12-30T18:01:41.721Z,42.2129,23.5835,10,4.4,mb,,38,1.81,0.76,us,us70006sk5,2020-03-14T22:23:06.040Z,"14 km S of Samokov, Bulgaria",earthquake,4.3,1.9,0.17,10,reviewed,us,us
2019-12-29T11:20:09.198Z,40.3089,42.0871,10,4.5,mb,,72,0.826,0.51,us,us70006s5q,2020-03-14T22:23:35.040Z,"19 km ESE of Narman, Turkey",earthquake,4.4,1.9,0.135,16,reviewed,us,us
2019-12-28T21:34:06.329Z,38.2632,23.4132,10,4.3,mb,,42,1.601,0.71,us,us70006rzm,2021-02-18T17:58:38.193Z,"8 km WSW of Asopía, Greece",earthquake,4.9,1.9,0.122,19,reviewed,us,us
2019-12-28T10:20:28.455Z,33.013,46.6656,10,4.6,mb,,55,2.24,0.41,us,us70006rv6,2020-03-14T22:23:59.040Z,"48 km ESE of Mehr?n, Iran",earthquake,7.3,1.9,0.08,47,reviewed,us,us
2019-12-28T01:48:38.042Z,35.6228,32.1162,66.69,4.2,mb,,112,1.193,0.93,us,us70006rsh,2020-03-14T22:24:05.040Z,"70 km NNW of Argáka, Cyprus",earthquake,5.9,11.6,0.146,13,reviewed,us,us
2019-12-27T07:02:27.680Z,38.2975,39.0277,10,4.9,mww,,68,0.961,0.75,us,us70006rg4,2020-03-14T22:24:14.040Z,"1 km SSW of Do?anyol, Turkey",earthquake,4.8,1.9,0.098,10,reviewed,us,us
2019-12-22T23:58:05.890Z,39.4678,40.1442,10,4.3,mb,,30,0.613,0.93,us,us70006pzw,2020-03-07T17:47:49.040Z,"eastern Turkey",earthquake,3.7,1.8,0.097,30,reviewed,us,us
2019-12-22T11:48:56.995Z,32.5662,48.6042,10,4.3,mb,,103,1.328,0.4,us,us70006x24,2020-03-07T17:48:03.040Z,"26 km NNE of Shahrak-e K?l?r?, Iran",earthquake,8.7,1.9,0.129,17,reviewed,us,us
2019-12-22T11:27:29.366Z,32.5445,48.9049,10,4.9,mww,,61,1.554,0.77,us,us70006pss,2020-03-07T17:47:45.040Z,"46 km ENE of Shahrak-e K?l?r?, Iran",earthquake,4.9,1.8,0.11,8,reviewed,us,us
2019-12-21T23:51:38.680Z,34.772,27.6348,45.89,4.3,mb,,61,0.865,1.09,us,us70006pmm,2020-03-07T17:47:43.040Z,"90 km SSE of Karpathos, Greece",earthquake,6.5,7.5,0.086,38,reviewed,us,us
2019-12-21T19:54:25.348Z,37.3769,21.658,10,4.4,mb,,92,0.29,1.37,us,us70006x1e,2020-03-07T17:48:03.040Z,"11 km S of Zacháro, Greece",earthquake,2.8,1.9,0.135,16,reviewed,us,us
2019-12-14T18:30:18.492Z,37.5807,20.556,10,4.4,mb,,88,1.162,0.75,us,us60006rit,2020-03-04T21:27:02.040Z,"28 km WSW of Lithakiá, Greece",earthquake,6.2,1.9,0.112,25,reviewed,us,us
2019-12-12T09:52:56.630Z,34.7425,26.2568,10,4.4,mb,,58,1.246,1.14,us,us60006qgy,2020-03-04T21:26:56.040Z,"50 km S of Palekastro, Greece",earthquake,6.3,1.8,0.1,29,reviewed,us,us
2019-12-12T03:05:41.668Z,34.928,26.2806,20.92,4.7,mww,,44,1.195,0.69,us,us60006qe2,2020-03-04T21:26:55.040Z,"30 km S of Palekastro, Greece",earthquake,5.3,2.2,0.093,11,reviewed,us,us
2019-12-11T02:29:25.825Z,37.5865,23.9651,156.66,4.4,mb,,64,1.675,0.8,us,us60006q1j,2020-03-04T21:26:52.040Z,"14 km S of Palaiá Fókaia, Greece",earthquake,6.1,5.6,0.067,64,reviewed,us,us
2019-12-10T21:58:28.855Z,35.4972,26.4467,57.87,5.4,mww,,22,0.584,0.82,us,us60006pxs,2020-03-04T21:26:51.040Z,"37 km NNE of Palekastro, Greece",earthquake,5.9,4.4,0.068,21,reviewed,us,us
2019-12-10T20:24:05.719Z,39.4638,27.9914,10,4.2,mb,,36,0.195,0.7,us,us60006pvi,2020-03-04T21:26:51.040Z,"14 km WNW of Bigadiç, Turkey",earthquake,1.6,1.9,0.141,17,reviewed,us,us
2019-12-10T20:14:03.159Z,39.4549,27.8947,10,4.6,mb,,23,0.185,0.79,us,us60006pvc,2020-03-04T21:26:51.040Z,"21 km WNW of Bigadiç, Turkey",earthquake,4.5,1.9,0.077,55,reviewed,us,us
2019-12-10T08:32:53.755Z,31.0167,50.1048,10,4.2,mb,,67,2.671,1.02,us,us60006pp7,2020-03-04T21:26:50.040Z,"43 km NE of Aghajari, Iran",earthquake,7.6,1.9,0.098,29,reviewed,us,us
2019-12-10T08:21:41.183Z,30.8685,50.077,10,4.8,mb,,47,2.709,1.11,us,us60006pp2,2020-03-04T21:26:50.040Z,"29 km NE of Aghajari, Iran",earthquake,7,1.8,0.054,106,reviewed,us,us
2019-12-10T00:55:31.264Z,35.3215,28.5522,39.7,4.1,mb,,101,0.956,0.83,us,us60006pmp,2020-03-04T21:26:50.040Z,"98 km SSE of Lárdos, Greece",earthquake,5,8.9,0.123,21,reviewed,us,us
2019-12-08T22:41:13.705Z,35.15,23.8606,7.46,4.6,mb,,45,0.854,0.71,us,us60006p04,2020-02-29T19:52:45.040Z,"18 km ESE of Palaióchora, Greece",earthquake,6.2,4.2,0.077,50,reviewed,us,us
2019-12-08T03:41:59.884Z,35.176,23.8133,35,4.5,mb,,70,0.888,1.31,us,us60006nt3,2020-02-29T19:52:45.040Z,"13 km ESE of Palaióchora, Greece",earthquake,6.6,2,0.116,22,reviewed,us,us
2019-12-07T14:47:00.821Z,35.0556,23.9055,35,4.3,mb,,209,0.839,1.22,us,us60006nkp,2020-02-29T19:52:45.040Z,"26 km SW of Chóra Sfakíon, Greece",earthquake,8.7,2,0.117,21,reviewed,us,us
2019-12-07T14:35:01.353Z,35.1653,23.934,35,4.4,mb,,110,0.792,1.19,us,us60006nkk,2020-02-29T19:52:45.040Z,"18 km WSW of Chóra Sfakíon, Greece",earthquake,7.1,2,0.117,21,reviewed,us,us
2019-12-06T10:23:25.859Z,35.0578,23.8338,1.79,4,mb,,120,0.895,1.02,us,us60006mxu,2020-02-29T19:52:45.040Z,"23 km SE of Palaióchora, Greece",earthquake,3.1,7.1,0.156,11,reviewed,us,us
2019-12-06T08:45:40.033Z,35.0934,23.837,4.98,4.5,mb,,70,0.884,1.12,us,us60006mwg,2020-02-29T19:52:45.040Z,"20 km SE of Palaióchora, Greece",earthquake,4.8,6.1,0.118,21,reviewed,us,us
2019-12-05T07:22:43.535Z,36.162,21.843,43.29,4.4,mb,,161,1.016,0.81,us,us60006max,2020-02-29T19:53:01.040Z,"71 km S of Koróni, Greece",earthquake,2.8,9.4,0.103,27,reviewed,us,us
2019-12-04T15:36:59.644Z,34.5073,23.9942,35.48,4.1,mb,,196,1.071,1.26,us,us60006qnm,2020-02-29T19:52:45.040Z,"37 km SSW of Kastrí, Greece",earthquake,4.5,14.4,0.301,3,reviewed,us,us
2019-12-04T09:43:24.985Z,44.1167,30.4624,14.85,4.4,mb,,51,1.511,0.66,us,us60006lwu,2020-02-29T19:52:44.040Z,"110 km SE of Sfântu Gheorghe, Romania",earthquake,6.1,5.1,0.219,6,reviewed,us,us
2019-12-04T02:20:22.424Z,34.7016,24.0801,28.39,4,mb,,175,0.885,0.86,us,us60006qmv,2020-02-29T19:52:45.040Z,"14 km S of Kastrí, Greece",earthquake,8.4,10.3,0.367,2,reviewed,us,us
2019-12-03T09:46:00.260Z,35.2797,27.1515,10,4.5,mb,,65,0.266,0.75,us,us70006fht,2020-02-29T19:52:45.040Z,"25 km SE of Fry, Greece",earthquake,4.6,1.8,0.082,43,reviewed,us,us
2019-11-29T20:46:38.871Z,39.0569,22.2504,83.55,4.4,mb,,70,1.061,0.76,us,us70006elj,2020-02-19T18:58:20.040Z,"5 km SSW of Omvriakí, Greece",earthquake,5.4,6.6,0.094,35,reviewed,us,us
2019-11-29T19:03:20.569Z,31.9938,49.7484,10,4.4,mb,,64,2.173,1.1,us,us70006ekr,2020-02-19T18:58:20.040Z,"42 km E of Masjed Soleym?n, Iran",earthquake,7.3,1.8,0.07,65,reviewed,us,us
2019-11-29T17:30:13.574Z,31.9789,49.8716,10,4.1,mb,,75,2.278,1.04,us,us60006pfe,2020-02-19T18:57:58.040Z,"53 km E of Masjed Soleym?n, Iran",earthquake,4.4,1.9,0.145,16,reviewed,us,us
2019-11-29T17:20:13.576Z,31.9436,49.8143,10,5,mb,,60,2.23,0.79,us,us70006ehm,2020-02-19T18:58:20.040Z,"48 km E of Masjed Soleym?n, Iran",earthquake,1.7,1.8,0.04,205,reviewed,us,us
2019-11-27T07:23:42.383Z,35.7174,23.2284,69,6,mww,,18,1.421,1.02,us,us70006dlt,2020-02-19T18:58:10.040Z,"45 km WNW of Kíssamos, Greece",earthquake,6.5,1.9,0.051,37,reviewed,us,us
2019-11-26T04:49:29.220Z,38.2484,21.9655,12.07,4.6,mb,,64,1.068,0.47,us,us70006d26,2020-02-19T18:58:04.040Z,"6 km SSW of Kamárai, Greece",earthquake,6.6,2.5,0.073,56,reviewed,us,us
2019-11-25T12:30:50.695Z,29.6896,50.4824,10,4.1,mb,,107,6.744,0.86,us,us70006fkl,2020-02-14T22:02:31.040Z,"12 km NNW of Bandar-e Gen?veh, Iran",earthquake,5.1,1.9,0.197,7,reviewed,us,us
2019-11-24T13:33:23.519Z,37.6256,35.8158,12.36,4.5,mb,,80,1.198,0.72,us,us70006cg8,2020-02-14T22:02:17.040Z,"18 km N of Kozan, Turkey",earthquake,4.1,5.1,0.15,17,reviewed,us,us
2019-11-23T13:45:30.951Z,30.8934,49.8345,10,4.3,mb,,122,5.447,0.85,us,us70006c7n,2020-02-14T22:02:15.040Z,"19 km NE of Om?d?yeh, Iran",earthquake,6.3,2,0.129,17,reviewed,us,us
2019-11-23T10:57:38.307Z,30.985,49.8519,10,4.5,mb,,69,2.484,0.7,us,us70006c64,2020-02-14T22:02:14.040Z,"28 km NNE of Om?d?yeh, Iran",earthquake,8.2,1.7,0.078,48,reviewed,us,us
2019-11-23T03:43:31.027Z,37.0084,23.07,10,4.7,mb,,49,0.931,0.85,us,us70006eh8,2020-02-14T22:02:27.040Z,"25 km SE of Leonídio, Greece",earthquake,5.5,1.9,0.13,18,reviewed,us,us
2019-11-22T23:36:39.159Z,36.811,21.4276,10,4.3,mb,,59,0.541,0.99,us,us70006c06,2020-02-14T22:02:13.040Z,"24 km W of Methóni, Greece",earthquake,5.3,1.9,0.153,15,reviewed,us,us
2019-11-19T23:04:29.209Z,27.6261,34.5737,10,4.4,mb,,207,2.063,0.76,us,us70006dpe,2020-02-14T22:02:23.040Z,"40 km SE of Sharm el-Sheikh, Egypt",earthquake,9.7,2,0.123,19,reviewed,us,us
2019-11-19T23:03:58.833Z,36.5431,21.2577,10,4.4,mb,,170,0.83,1.17,us,us70006dp7,2020-02-14T22:02:23.040Z,"50 km SW of Methóni, Greece",earthquake,5.9,1.9,0.24,5,reviewed,us,us
2019-11-19T00:14:13.557Z,38.5443,44.4021,10,4.7,mwr,,32,1.623,0.71,us,us700069pz,2020-02-14T22:02:04.040Z,"38 km ESE of Özalp, Turkey",earthquake,5.5,1.8,0.083,14,reviewed,us,us
2019-11-19T00:12:01.065Z,38.7317,44.4347,10,4,mb,,80,1.434,1.31,us,us700069pw,2020-02-14T22:02:04.040Z,"39 km ENE of Özalp, Turkey",earthquake,4.3,2,0.157,11,reviewed,us,us
2019-11-18T11:30:41.711Z,37.0979,23.2658,10,4.5,mb,,49,1.074,0.88,us,us70006d8h,2020-02-07T20:22:10.040Z,"20 km SSE of Spétses, Greece",earthquake,4.8,1.8,0.157,12,reviewed,us,us
2019-11-18T00:38:41.779Z,37.7639,47.7997,14.02,4,mb,,65,2.834,1.23,us,us700069au,2020-02-07T20:22:06.040Z,"65 km SSW of Om?dcheh, Iran",earthquake,7.4,6.3,0.138,14,reviewed,us,us
2019-11-17T17:14:22.980Z,37.1047,23.1165,10,4.6,mb,,86,0.954,1.08,us,us7000696n,2020-02-07T20:22:02.040Z,"17 km SSW of Spétses, Greece",earthquake,4.5,1.7,0.098,31,reviewed,us,us
2019-11-16T18:14:10.539Z,36.7483,30.0363,68.7,4.3,mb,,76,0.102,0.67,us,us700068vy,2020-02-07T20:21:47.040Z,"10 km E of Elmal?, Turkey",earthquake,4.5,5.7,0.094,36,reviewed,us,us
